tipo_servico,profile,skill_pri,skill_name
OD_RFC_GARANTIA_PRIORIDADESAC,RFC,25166111,RFC_GARANTIA
OD_RFC_NR,RFC,25166112,RFC_GERAL
OD_RFC_GOC_MI,RFC,25166113,RFC_GOC
OD_RFC_PORTO_ALUGUEL_HELP_DESK,RFC,25166114,RFC_HD_ALUGUEL
OD_RFC_PORTOCAP_PRIORIDADESAC,RFC,25166117,FINANCIAMENTO_PORTOCAP
OD_RFC_PORTOCAP_CLIENTE,RFC,25166117,FINANCIAMENTO_PORTOCAP
OD_RFC_PORTOCAP_CORRETOR,RFC,25166117,FINANCIAMENTO_PORTOCAP
OD_RFC_PORTOCAP_FUNCIONARIO,RFC,25166117,FINANCIAMENTO_PORTOCAP
OD_RFC_ALUGUEL_PRODUCAO,RFC,25166118,RFC_PROD_ALUGUEL
OD_RE_SINISTRO_RFC_IMOBILIARIA,RFC,25166119,RFC_SINISTRO_RE
OD_RE_SINISTRO_RFC,RFC,25166119,RFC_SINISTRO_RE
OD_RE_SINISTRO_RFC_GARANTIA,RFC,25166100,RFC_SINISTRO_RE_GARANTIA
OD_RFC_SAC_DECRETO_PORTO_ALUGUEL,RFC,25166102,SAC_DEC_RFC_ALUGUEL
OD_RFC_SAC_DECRETO_PORTOCAP,RFC,25166103,SAC_DEC_FINANCIAMENTO_PORTOCAP
SUPERVISOR_RFC,RFC,25166107,RFC_SUP
OD_RFC_ALUGUEL_ITAU_FUNCIONARIO,RFC,25166101,RFC_ALUGUEL
OD_RFC_GARANTIA_CLIENTE,RFC,25166111,RFC_GARANTIA
OD_RFC_GARANTIA_CORRETOR,RFC,25166111,RFC_GARANTIA
OD_RFC_GARANTIA_PORTO_ALUGUEL_SINISTRO,RFC,25166101,RFC_ALUGUEL
OD_RFC_PRODUTO_ALUGUEL_FUNC,RFC,25166101,RFC_ALUGUEL
CDC_RFC_SUPERVISAO,RFC,25166107,RFC_SUP
OD_CONSORCIO_APOIO_OPERACAO,CONSORCIO,25166198,CONSORCIO_APOIO_OPER
OD_CONSORCIO_ASSEMBLEIA_FALAR_ATENDENTE,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_ASSUNTOS_CLIENTES_CORRETOR,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_BOLETO_CODIGO_BARRAS_ENVIADO_VIA_SMS_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_COTA_SEM_EMAIL_CADASTRADO_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_COTA_SEM_EMAIL_CELULAR_CADASTRADOS,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_INFO_PARCELA,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_PARCELA_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_BOLETO_SEGUNDA_VIA_ENVIADO_EMAIL_FALAR_ATENDENTE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_CLIENTE_PRIORITARIO,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_CORRETORES_ERRO_SERVICO,CONSORCIO,25166195,CONSORCIO_COR_GERAL
OD_CONSORCIO_CORRETORES_SP_CAPITAL,CONSORCIO,25166196,CONSORCIO_COR_SP_CAPITAL
OD_CONSORCIO_CORRETORES_SP_INTERIOR,CONSORCIO,25166199,CONSORCIO_COR_SP_INTERIOR
OD_CONSORCIO_COTA_COBRANCA,CONSORCIO,25166194,CONSORCIO_COBRANCA
OD_CONSORCIO_COTA_CONTEMPLADA_BOLETO_LANCE,CONSORCIO,25166193,CONSORCIO_BOLETO
OD_CONSORCIO_COTA_EM_ATRASO_BOLETO_INDISPONIVEL,CONSORCIO,25166194,CONSORCIO_COBRANCA
OD_CONSORCIO_GERAL_CONTEMPLADO_COM_BEM_ALTERACAO_CADASTRAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_CONTEMPLADO_COM_BEM_FALAR_ATENDENTE,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_CONTEMPLADO_SEM_BEM_ALTERACAO_CADASTRAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_CONTEMPLADO_SEM_BEM_FALAR_ATENDENTE,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_ALTERACAO_CADASTRAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_ALTERACAO_CREDITO,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_FALAR_ATENDENTE,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_INFO_VALIDA_COTA,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_INICIAL_TIMEOUT_CLIENTE_NAO_IDENTIFICADO,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_LANCE_COTA_SEM_LANCE_OFERTADO_FALAR_ATENDENTE,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_LANCE_OFERTA_EFETIVADA_FALAR_ATENDENTE,CONSORCIO,25166206,CONSORCIO_LANCE
OD_CONSORCIO_LANCE_OFERTA_NAO_EFETIVADA_FALAR_ATENDENTE,CONSORCIO,25166206,CONSORCIO_LANCE
OD_CONSORCIO_LANCE_OFERTADO_FALAR_ATENDENTE,CONSORCIO,25166206,CONSORCIO_LANCE
OD_CONSORCIO_LISTAEMERGENCIAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_MI,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_NR,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_PRIORIDADESAC,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_RNP_BACEN,CONSORCIO,25166204,CONSORCIO_RNP_BACEN
OD_CONSORCIO_SAC_DECRETO,CONSORCIO,25166207,SAC_DEC_CONSORCIO
OD_CONSORCIO_SAC_DECRETO_TENTATIVAS_EXCEDIDAS,CONSORCIO,25166207,SAC_DEC_CONSORCIO
OD_CONSORCIO_TENTATIVAS_EXCEDIDAS_GERAL,CONSORCIO,25166205,CONSORCIO_GERAL
OD_CONSORCIO_VALIDA_COTA_BLOQUEADA,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_CANCELADA,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_GRUPO_ENCERRADO,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_MAIS_2_COTAS,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_QUITADA,CONSORCIO,25166203,CONSORCIO_COTA
OD_CONSORCIO_VALIDA_COTA_TRANSFERIDA,CONSORCIO,25166203,CONSORCIO_COTA
OD_COTA_GRUPO_ENCERRADO,CONSORCIO,25166203,CONSORCIO_COTA
CONSORCIO_CONQUISTA_SUPERVISAO,CONSORCIO,25166200,CONSORCIO_SUP
OD_RFC_PORTO_ALUGUEL_EMISSAO_IMOBILIARIA,NUCLEO_EMISSAO_RE,25166360,NUCLEO_RE_EMISSAO_IMOBILIARIA
OD_RFC_PORTO_ALUGUEL_IMOBILIARIA,NUCLEO_EMISSAO_RE,25166361,NUCLEO_RE_IMOBILIARIA
OD_RFC_PORTO_ALUGUEL_HELP_DESK_IMOBILIARIA,NUCLEO_EMISSAO_RE,25166362,NUCLEO_RE_EMISSAO_HD
RFC_ATIVACAO_IMOBILIARIAS,NUCLEO_EMISSAO_RE,25166361,NUCLEO_RE_IMOBILIARIA
NUCLEO_RE_ACEITACAO_AGRO,NUCLEO_EMISSAO_RE,25166363,NUCLEO_RE_ACEITACAO_AGRO
NUCLEO_RE_ACEITACAO_COND,NUCLEO_EMISSAO_RE,25166364,NUCLEO_RE_ACEITACAO_COND
NUCLEO_RE_ACEITACAO_EMPRESA,NUCLEO_EMISSAO_RE,25166365,NUCLEO_RE_ACEITACAO_EMPRESA
NUCLEO_RE_ACEITACAO_PORTATEIS,NUCLEO_EMISSAO_RE,25166366,NUCLEO_RE_ACEITACAO_PORTATEIS
NUCLEO_RE_ACEITACAO_RC,NUCLEO_EMISSAO_RE,25166367,NUCLEO_RE_ACEITACAO_RC
NUCLEO_RE_ACEITACAO_RD,NUCLEO_EMISSAO_RE,25166368,NUCLEO_RE_ACEITACAO_RD
NUCLEO_RE_ACEITACAO_RESID,NUCLEO_EMISSAO_RE,25166369,NUCLEO_RE_ACEITACAO_RESID
NUCLEO_RE_EMISSAO_AGRO,NUCLEO_EMISSAO_RE,25166370,NUCLEO_RE_EMISSAO_AGRO
NUCLEO_RE_EMISSAO_COND,NUCLEO_EMISSAO_RE,25166371,NUCLEO_RE_EMISSAO_COND
NUCLEO_RE_EMISSAO_EMPRESA,NUCLEO_EMISSAO_RE,25166372,NUCLEO_RE_EMISSAO_EMPRESA
NUCLEO_RE_EMISSAO_HD,NUCLEO_EMISSAO_RE,25166362,NUCLEO_RE_EMISSAO_HD
HD_CORRETOR_RE,NUCLEO_EMISSAO_RE,25166362,NUCLEO_RE_EMISSAO_HD
NUCLEO_RE_EMISSAO_PORTATEIS,NUCLEO_EMISSAO_RE,25166373,NUCLEO_RE_EMISSAO_PORTATEIS
NUCLEO_RE_EMISSAO_RC,NUCLEO_EMISSAO_RE,25166374,NUCLEO_RE_EMISSAO_RC
NUCLEO_RE_EMISSAO_RD,NUCLEO_EMISSAO_RE,25166375,NUCLEO_RE_EMISSAO_RD
NUCLEO_RE_EMISSAO_RESID,NUCLEO_EMISSAO_RE,25166376,NUCLEO_RE_EMISSAO_RESID
NUCLEO_RE_EMISSAO_PROD,NUCLEO_EMISSAO_RE,25166377,NUCLEO_RE_EMISSAO_PROD
NUCLEO_RE_ACOMPANHAMENTO_PROPOSTA,NUCLEO_EMISSAO_RE,25166378,NUCLEO_RE_GERAL
NUCLEO_RE_DEMAIS_ASSUNTOS,NUCLEO_EMISSAO_RE,25166378,NUCLEO_RE_GERAL
NUCLEO_RE_DUVIDAS,NUCLEO_EMISSAO_RE,25166378,NUCLEO_RE_GERAL
NUCLEO_RE_INDISPONIBILIDADE,NUCLEO_EMISSAO_RE,25166378,NUCLEO_RE_GERAL
NUCLEO_RE_SUP,NUCLEO_EMISSAO_RE,25166379,NUCLEO_RE_SUP
ASSIST_SANTANDER_VIP,SANTANDER,35589099,ASSIST_SANTANDER_VIP
ASSIST_INTER_SANTANDER_VIP,SANTANDER,35589100,ASSIST_INTER_SANTANDER_VIP
ASSIST_ESPEC_SANTANDER_VIP,SANTANDER,35589101,ASSIST_ESPEC_SANTANDER_VIP
OD_CONSORCIO_APOIO_OPERACAO_AEC,CONSORCIO,31545005,CONSORCIO_APOIO_OPER_AEC
OD_CONSORCIO_ASSEMBLEIA_FALAR_ATENDENTE_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_ASSUNTOS_CLIENTES_CORRETOR_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_BOLETO_CODIGO_BARRAS_ENVIADO_VIA_SMS_FALAR_ATENDENTE_AEC,CONSORCIO,31545008,CONSORCIO_BOLETO_AEC
OD_CONSORCIO_BOLETO_COTA_SEM_EMAIL_CADASTRADO_FALAR_ATENDENTE_AEC,CONSORCIO,31545008,CONSORCIO_BOLETO_AEC
OD_CONSORCIO_BOLETO_COTA_SEM_EMAIL_CELULAR_CADASTRADOS_AEC,CONSORCIO,31545008,CONSORCIO_BOLETO_AEC
OD_CONSORCIO_BOLETO_FALAR_ATENDENTE_AEC,CONSORCIO,31545008,CONSORCIO_BOLETO_AEC
OD_CONSORCIO_BOLETO_INFO_PARCELA_AEC,CONSORCIO,31545008,CONSORCIO_BOLETO_AEC
OD_CONSORCIO_BOLETO_PARCELA_FALAR_ATENDENTE_AEC,CONSORCIO,31545008,CONSORCIO_BOLETO_AEC
OD_CONSORCIO_BOLETO_SEGUNDA_VIA_ENVIADO_EMAIL_FALAR_ATENDENTE_AEC,CONSORCIO,31545008,CONSORCIO_BOLETO_AEC
OD_CONSORCIO_CLIENTE_PRIORITARIO_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_CORRETORES_ERRO_SERVICO_AEC,CONSORCIO,31545009,CONSORCIO_COR_GERAL_AEC
OD_CONSORCIO_CORRETORES_SP_CAPITAL_AEC,CONSORCIO,31545010,CONSORCIO_COR_SP_CAPITAL_AEC
OD_CONSORCIO_CORRETORES_SP_INTERIOR_AEC,CONSORCIO,31545011,CONSORCIO_COR_SP_INTERIOR_AEC
OD_CONSORCIO_COTA_COBRANCA_AEC,CONSORCIO,31545012,CONSORCIO_COBRANCA_AEC
OD_CONSORCIO_COTA_CONTEMPLADA_BOLETO_LANCE_AEC,CONSORCIO,31545008,CONSORCIO_BOLETO_AEC
OD_CONSORCIO_COTA_EM_ATRASO_BOLETO_INDISPONIVEL_AEC,CONSORCIO,31545012,CONSORCIO_COBRANCA_AEC
OD_CONSORCIO_GERAL_CONTEMPLADO_COM_BEM_ALTERACAO_CADASTRAL_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_GERAL_CONTEMPLADO_COM_BEM_FALAR_ATENDENTE_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_GERAL_CONTEMPLADO_SEM_BEM_ALTERACAO_CADASTRAL_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_GERAL_CONTEMPLADO_SEM_BEM_FALAR_ATENDENTE_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_ALTERACAO_CADASTRAL_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_ALTERACAO_CREDITO_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_GERAL_NAO_CONTEMPLADO_FALAR_ATENDENTE_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_INFO_VALIDA_COTA_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
OD_CONSORCIO_INICIAL_TIMEOUT_CLIENTE_NAO_IDENTIFICADO_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_LANCE_COTA_SEM_LANCE_OFERTADO_FALAR_ATENDENTE_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
OD_CONSORCIO_LANCE_OFERTA_EFETIVADA_FALAR_ATENDENTE_AEC,CONSORCIO,31545014,CONSORCIO_LANCE_AEC
OD_CONSORCIO_LANCE_OFERTA_NAO_EFETIVADA_FALAR_ATENDENTE_AEC,CONSORCIO,31545014,CONSORCIO_LANCE_AEC
OD_CONSORCIO_LANCE_OFERTADO_FALAR_ATENDENTE_AEC,CONSORCIO,31545014,CONSORCIO_LANCE_AEC
OD_CONSORCIO_LISTAEMERGENCIAL_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_MI_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_NR_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_PRIORIDADESAC_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_RNP_BACEN_AEC,CONSORCIO,31545015,CONSORCIO_RNP_BACEN_AEC
OD_CONSORCIO_SAC_DECRETO_AEC,CONSORCIO,31545016,SAC_DEC_CONSORCIO_AEC
OD_CONSORCIO_SAC_DECRETO_TENTATIVAS_EXCEDIDAS_AEC,CONSORCIO,31545016,SAC_DEC_CONSORCIO_AEC
OD_CONSORCIO_TENTATIVAS_EXCEDIDAS_GERAL_AEC,CONSORCIO,31545007,CONSORCIO_GERAL_AEC
OD_CONSORCIO_VALIDA_COTA_BLOQUEADA_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
OD_CONSORCIO_VALIDA_COTA_CANCELADA_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
OD_CONSORCIO_VALIDA_COTA_GRUPO_ENCERRADO_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
OD_CONSORCIO_VALIDA_COTA_MAIS_2_COTAS_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
OD_CONSORCIO_VALIDA_COTA_QUITADA_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
OD_CONSORCIO_VALIDA_COTA_TRANSFERIDA_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
OD_COTA_GRUPO_ENCERRADO_AEC,CONSORCIO,31545013,CONSORCIO_COTA_AEC
CONSORCIO_CONQUISTA_SUPERVISAO_AEC,CONSORCIO,31545017,CONSORCIO_SUP_AEC
ASSIST_PORTO_SEGURO_BIKE_RD_RE,JORNADA_RE,35589831,ASSIST_SEGURO_BIKE_RD_RE
AVISO_SINISTRO_SEGURO_BIKE_RE,JORNADA_RE,35589832,AVISO_SIN_SEGURO_BIKE_RD_RE
